datetime,count
2011-02-21 00:00:00,29.81
2011-02-21 01:00:00,24.61
2011-02-21 02:00:00,20.69
2011-02-21 03:00:00,5.64
2011-02-21 04:00:00,4.51
2011-02-21 05:00:00,7.82
2011-02-21 06:00:00,37.9
2011-02-21 07:00:00,77.7
2011-02-21 08:00:00,81.15
2011-02-21 09:00:00,76.87
2011-02-21 10:00:00,94.72
2011-02-21 11:00:00,100.34
2011-02-21 12:00:00,97.48
2011-02-21 13:00:00,86.82
2011-02-21 14:00:00,96.87
2011-02-21 15:00:00,91.76
2011-02-21 16:00:00,77.05
2011-02-21 17:00:00,84.15
2011-02-21 18:00:00,79.81
2011-02-21 19:00:00,75.11
2011-02-21 20:00:00,40.4
2011-02-21 21:00:00,25.86
2011-02-21 22:00:00,18.37
2011-02-21 23:00:00,12.36
2011-02-22 06:00:00,30.18
2011-02-22 07:00:00,85.95
2011-02-22 08:00:00,196.71
2011-02-22 09:00:00,107.13
2011-02-22 10:00:00,44.15
2011-02-22 11:00:00,48.15
2011-02-22 12:00:00,62.8
2011-02-22 13:00:00,75.47
2011-02-22 14:00:00,75.38
2011-02-22 15:00:00,77.55
2011-02-22 16:00:00,74.13
2011-02-22 17:00:00,166.97
2011-02-22 18:00:00,163.06
2011-02-22 19:00:00,96.9
2011-02-22 20:00:00,74.74
2011-02-22 21:00:00,47.66
2011-02-22 22:00:00,29.22
2011-02-22 23:00:00,21.07
2011-02-23 00:00:00,11.12
2011-02-23 01:00:00,5.55
2011-02-23 02:00:00,2.11
2011-02-23 03:00:00,1.4
2011-02-23 05:00:00,6.46
2011-02-23 06:00:00,28.33
2011-02-23 07:00:00,83.67
2011-02-23 08:00:00,186.9
2011-02-23 09:00:00,123.6
2011-02-23 10:00:00,55.35
2011-02-23 11:00:00,59.04
2011-02-23 12:00:00,76.4
2011-02-23 13:00:00,75.44
2011-02-23 14:00:00,80.96
2011-02-23 15:00:00,77.37
2011-02-23 16:00:00,101.54
2011-02-23 17:00:00,226.73
2011-02-23 18:00:00,212.79
2011-02-23 19:00:00,133.02
2011-02-23 20:00:00,80.31
2011-02-23 21:00:00,65.4
2011-02-23 22:00:00,48.76
2011-02-23 23:00:00,28.22
2011-02-24 00:00:00,10.61
2011-02-24 01:00:00,4.96
2011-02-24 02:00:00,2.6
2011-02-24 03:00:00,2.09
2011-02-24 05:00:00,7.97
2011-02-24 06:00:00,35.13
2011-02-24 07:00:00,102.99
2011-02-24 08:00:00,251.63
2011-02-24 09:00:00,124.96
2011-02-24 10:00:00,59.23
2011-02-24 11:00:00,72.98
2011-02-24 12:00:00,97.27
2011-02-24 13:00:00,93.7
2011-02-24 14:00:00,91.01
2011-02-24 15:00:00,41.66
2011-02-24 16:00:00,50.86
2011-02-24 17:00:00,167.37
2011-02-24 18:00:00,169.53
2011-02-24 19:00:00,109.91
2011-02-24 20:00:00,80.64
2011-02-24 21:00:00,57.82
2011-02-24 22:00:00,42.68
2011-02-24 23:00:00,35.11
2011-02-25 00:00:00,14.04
2011-02-25 01:00:00,10.46
2011-02-25 02:00:00,10.17
2011-02-25 03:00:00,1.93
2011-02-25 05:00:00,7.21
2011-02-25 06:00:00,26.3
2011-02-25 07:00:00,79.06
2011-02-25 08:00:00,147.93
2011-02-25 09:00:00,72.05
2011-02-25 10:00:00,34.43
2011-02-25 11:00:00,155.3
2011-02-25 12:00:00,171.27
2011-02-25 13:00:00,172.28
2011-02-25 14:00:00,176.5
2011-02-25 15:00:00,188.38
2011-02-25 16:00:00,111.11
2011-02-25 17:00:00,180.96
2011-02-25 18:00:00,170.2
2011-02-25 19:00:00,112.17
2011-02-25 20:00:00,66.65
2011-02-25 21:00:00,52.0
2011-02-25 22:00:00,42.75
2011-02-25 23:00:00,31.99
2011-02-26 00:00:00,37.37
2011-02-26 01:00:00,29.82
2011-02-26 02:00:00,18.85
2011-02-26 03:00:00,10.68
2011-02-26 04:00:00,3.11
2011-02-26 05:00:00,3.16
2011-02-26 06:00:00,3.16
2011-02-26 07:00:00,10.11
2011-02-26 08:00:00,22.7
2011-02-26 09:00:00,46.92333333333333
2011-02-26 10:00:00,110.81
2011-02-26 11:00:00,129.52
2011-02-26 12:00:00,123.81
2011-02-26 13:00:00,142.53
2011-02-26 14:00:00,142.34
2011-02-26 15:00:00,151.3
2011-02-26 16:00:00,137.11
2011-02-26 17:00:00,137.16
2011-02-26 18:00:00,98.3
2011-02-26 19:00:00,73.51
2011-02-26 20:00:00,66.25
2011-02-26 21:00:00,49.81
2011-02-26 22:00:00,45.53
2011-02-26 23:00:00,47.94
2011-02-27 00:00:00,38.32
2011-02-27 01:00:00,35.05
2011-02-27 02:00:00,24.38
2011-02-27 03:00:00,13.16
2011-02-27 04:00:00,6.55
2011-02-27 06:00:00,3.15
2011-02-27 07:00:00,9.93
2011-02-27 08:00:00,32.44
2011-02-27 09:00:00,46.91
2011-02-27 10:00:00,83.02
2011-02-27 11:00:00,107.65
2011-02-27 12:00:00,147.08
2011-02-27 13:00:00,164.89
2011-02-27 14:00:00,175.36
2011-02-27 15:00:00,215.13
2011-02-27 16:00:00,247.81
2011-02-27 17:00:00,140.73
2011-02-27 18:00:00,131.38
2011-02-27 19:00:00,111.31
2011-02-27 20:00:00,79.3
2011-02-27 21:00:00,63.39
2011-02-27 22:00:00,44.85
2011-02-27 23:00:00,37.26
2011-02-28 00:00:00,19.79
2011-02-28 01:00:00,4.91
2011-02-28 03:00:00,2.05
2011-02-28 05:00:00,7.38
2011-02-28 06:00:00,36.13
2011-02-28 07:00:00,123.54
2011-02-28 08:00:00,230.37
2011-02-28 09:00:00,145.63
2011-02-28 10:00:00,107.94
2011-02-28 11:00:00,128.54
2011-02-28 12:00:00,120.48
2011-02-28 13:00:00,91.15
2011-02-28 14:00:00,72.24
2011-02-28 15:00:00,72.46
2011-02-28 16:00:00,91.22
2011-02-28 17:00:00,161.52
2011-02-28 18:00:00,162.85
2011-02-28 19:00:00,123.83
2011-02-28 20:00:00,98.83
2011-02-28 21:00:00,64.25
2011-02-28 22:00:00,39.61
2011-02-28 23:00:00,28.2
2011-03-20 00:00:00,44.24
2011-03-20 01:00:00,32.94
2011-03-20 02:00:00,22.51
2011-03-20 03:00:00,11.34
2011-03-20 04:00:00,1.71
2011-03-20 05:00:00,1.89
2011-03-20 06:00:00,1.88
2011-03-20 07:00:00,10.2
2011-03-20 08:00:00,31.57
2011-03-20 09:00:00,58.37333333333334
2011-03-20 10:00:00,127.93
2011-03-20 11:00:00,148.99
2011-03-20 12:00:00,159.92
2011-03-20 13:00:00,164.17
2011-03-20 14:00:00,163.15
2011-03-20 15:00:00,166.55
2011-03-20 16:00:00,146.44
2011-03-20 17:00:00,143.07
2011-03-20 18:00:00,132.61
2011-03-20 19:00:00,77.06
2011-03-20 20:00:00,65.09
2011-03-20 21:00:00,55.91
2011-03-20 22:00:00,43.93
2011-03-20 23:00:00,33.85
2011-03-21 00:00:00,35.89
2011-03-21 01:00:00,10.37
2011-03-21 02:00:00,7.97
2011-03-21 03:00:00,2.82
2011-03-21 05:00:00,12.33
2011-03-21 06:00:00,46.61
2011-03-21 07:00:00,92.58
2011-03-21 08:00:00,258.76
2011-03-21 09:00:00,128.35
2011-03-21 10:00:00,79.31
2011-03-21 11:00:00,121.38
2011-03-21 12:00:00,106.8
2011-03-21 13:00:00,136.03
2011-03-21 14:00:00,129.88
2011-03-21 15:00:00,165.41
2011-03-21 16:00:00,214.25
2011-03-21 17:00:00,459.78
2011-03-21 18:00:00,427.02
2011-03-21 19:00:00,315.87
2011-03-21 20:00:00,259.81
2011-03-21 21:00:00,100.23
2011-03-21 22:00:00,97.71
2011-03-21 23:00:00,58.37
2011-03-22 00:00:00,45.93
2011-03-22 01:00:00,7.67
2011-03-22 02:00:00,7.41
2011-03-22 03:00:00,3.84
2011-03-22 04:00:00,4.55
2011-03-22 05:00:00,19.47
2011-03-22 06:00:00,68.69
2011-03-22 07:00:00,217.65
2011-03-22 08:00:00,286.85
2011-03-22 09:00:00,138.62
2011-03-22 10:00:00,137.61
2011-03-22 11:00:00,141.53
2011-03-22 12:00:00,144.19
2011-03-22 13:00:00,143.93
2011-03-22 14:00:00,123.07
2011-03-22 15:00:00,128.79
2011-03-22 16:00:00,240.28
2011-03-22 17:00:00,425.6
2011-03-22 18:00:00,376.44
2011-03-22 19:00:00,210.33
2011-03-22 20:00:00,166.93
2011-03-22 21:00:00,103.29
2011-03-22 22:00:00,85.43
2011-03-22 23:00:00,49.92
2011-03-23 00:00:00,38.58
2011-03-23 01:00:00,11.37
2011-03-23 02:00:00,7.19
2011-03-23 03:00:00,3.96
2011-03-23 05:00:00,11.77
2011-03-23 06:00:00,52.26
2011-03-23 07:00:00,150.6
2011-03-23 08:00:00,280.61
2011-03-23 09:00:00,140.89
2011-03-23 10:00:00,54.33
2011-03-23 11:00:00,60.16
2011-03-23 12:00:00,62.97
2011-03-23 13:00:00,73.96
2011-03-23 14:00:00,92.24
2011-03-23 15:00:00,81.1
2011-03-23 16:00:00,129.68
2011-03-23 17:00:00,302.2
2011-03-23 18:00:00,170.68
2011-03-23 19:00:00,149.81
2011-03-23 20:00:00,66.04
2011-03-23 21:00:00,51.78
2011-03-23 22:00:00,72.64
2011-03-23 23:00:00,43.89
2011-03-24 00:00:00,16.77
2011-03-24 01:00:00,6.6
2011-03-24 02:00:00,5.85
2011-03-24 03:00:00,3.5125
2011-03-24 04:00:00,3.4975
2011-03-24 05:00:00,12.53
2011-03-24 06:00:00,53.56
2011-03-24 07:00:00,86.36
2011-03-24 08:00:00,105.36
2011-03-24 09:00:00,132.46
2011-03-24 10:00:00,65.09
2011-03-24 11:00:00,71.4
2011-03-24 12:00:00,78.27
2011-03-24 13:00:00,75.59
2011-03-24 14:00:00,84.17
2011-03-24 15:00:00,81.3
2011-03-24 16:00:00,124.48
2011-03-24 17:00:00,269.48
2011-03-24 18:00:00,250.64
2011-03-24 19:00:00,187.73
2011-03-24 20:00:00,146.89
2011-03-24 21:00:00,87.15
2011-03-24 22:00:00,72.19
2011-03-24 23:00:00,48.58
2011-03-25 00:00:00,28.13
2011-03-25 01:00:00,11.64
2011-03-25 02:00:00,6.68
2011-03-25 03:00:00,2.8533333333333335
2011-03-25 04:00:00,2.464833333333333
2011-03-25 05:00:00,12.76
2011-03-25 06:00:00,60.58
2011-03-25 07:00:00,169.67
2011-03-25 08:00:00,289.68
2011-03-25 09:00:00,175.19
2011-03-25 10:00:00,107.55
2011-03-25 11:00:00,106.42
2011-03-25 12:00:00,119.14
2011-03-25 13:00:00,116.99
2011-03-25 14:00:00,119.95
2011-03-25 15:00:00,119.82
2011-03-25 16:00:00,154.81
2011-03-25 17:00:00,255.02
2011-03-25 18:00:00,248.17
2011-03-25 19:00:00,160.4
2011-03-25 20:00:00,139.17
2011-03-25 21:00:00,86.52
2011-03-25 22:00:00,63.81
2011-03-25 23:00:00,45.7
2011-03-26 00:00:00,42.94
2011-03-26 01:00:00,33.65
2011-03-26 02:00:00,26.19
2011-03-26 03:00:00,11.8
2011-03-26 04:00:00,5.01
2011-03-26 05:00:00,5.02
2011-03-26 06:00:00,14.84
2011-03-26 07:00:00,55.47
2011-03-26 08:00:00,84.23
2011-03-26 09:00:00,115.30666666666667
2011-03-26 10:00:00,145.7
2011-03-26 11:00:00,165.85
2011-03-26 12:00:00,206.09
2011-03-26 13:00:00,211.17
2011-03-26 14:00:00,210.27
2011-03-26 15:00:00,216.44
2011-03-26 16:00:00,213.2
2011-03-26 17:00:00,214.98
2011-03-26 18:00:00,179.89
2011-03-26 19:00:00,139.91
2011-03-26 20:00:00,100.75
2011-03-26 21:00:00,76.18
2011-03-26 22:00:00,68.35
2011-03-26 23:00:00,44.98
2011-03-27 00:00:00,45.88
2011-03-27 01:00:00,32.45
2011-03-27 02:00:00,28.03
2011-03-27 03:00:00,12.31
2011-03-27 04:00:00,4.62
2011-03-27 06:00:00,9.23
2011-03-27 07:00:00,112.58
2011-03-27 08:00:00,70.32
2011-03-27 09:00:00,100.84666666666668
2011-03-27 10:00:00,131.66
2011-03-27 11:00:00,145.65
2011-03-27 12:00:00,165.64
2011-03-27 13:00:00,193.63
2011-03-27 14:00:00,204.85
2011-03-27 15:00:00,208.72
2011-03-27 16:00:00,224.19
2011-03-27 17:00:00,199.54
2011-03-27 18:00:00,164.66
2011-03-27 19:00:00,141.43
2011-03-27 20:00:00,96.37
2011-03-27 21:00:00,65.06
2011-03-27 22:00:00,48.6
2011-03-27 23:00:00,48.67
2011-03-28 00:00:00,19.25
2011-03-28 01:00:00,10.26
2011-03-28 02:00:00,5.49
2011-03-28 03:00:00,3.42
2011-03-28 05:00:00,13.48
2011-03-28 06:00:00,55.35
2011-03-28 07:00:00,172.27
2011-03-28 08:00:00,266.1
2011-03-28 09:00:00,162.62
2011-03-28 10:00:00,110.82
2011-03-28 11:00:00,97.71
2011-03-28 12:00:00,131.54
2011-03-28 13:00:00,116.67
2011-03-28 14:00:00,115.26
2011-03-28 15:00:00,110.43
2011-03-28 16:00:00,152.52
2011-03-28 17:00:00,279.5
2011-03-28 18:00:00,263.28
2011-03-28 19:00:00,183.6
2011-03-28 20:00:00,150.72
2011-03-28 21:00:00,103.42
2011-03-28 22:00:00,71.47
2011-03-28 23:00:00,37.28
2011-03-29 00:00:00,28.77
2011-03-29 01:00:00,7.01
2011-03-29 02:00:00,12.31
2011-03-29 03:00:00,2.6
2011-03-29 04:00:00,3.0825
2011-03-29 05:00:00,12.39
2011-03-29 06:00:00,58.24
2011-03-29 07:00:00,176.3
2011-03-29 08:00:00,281.37
2011-03-29 09:00:00,160.38
2011-03-29 10:00:00,104.65
2011-03-29 11:00:00,92.54
2011-03-29 12:00:00,111.17
2011-03-29 13:00:00,109.04
2011-03-29 14:00:00,108.58
2011-03-29 15:00:00,116.14
2011-03-29 16:00:00,153.82
2011-03-29 17:00:00,321.31
2011-03-29 18:00:00,285.45
2011-03-29 19:00:00,179.64
2011-03-29 20:00:00,167.05
2011-03-29 21:00:00,105.74
2011-03-29 22:00:00,80.42
2011-03-29 23:00:00,50.44
2011-03-30 00:00:00,28.48
2011-03-30 01:00:00,11.26
2011-03-30 02:00:00,6.91
2011-03-30 03:00:00,3.81
2011-03-30 04:00:00,3.42
2011-03-30 05:00:00,15.07
2011-03-30 06:00:00,56.59
2011-03-30 07:00:00,187.0
2011-03-30 08:00:00,270.77
2011-03-30 09:00:00,150.12
2011-03-30 10:00:00,86.63
2011-03-30 11:00:00,89.98
2011-03-30 12:00:00,102.93
2011-03-30 13:00:00,104.74
2011-03-30 14:00:00,94.26
2011-03-30 15:00:00,80.34
2011-03-30 16:00:00,77.47
2011-03-30 17:00:00,137.17
2011-03-30 18:00:00,222.27
2011-03-30 19:00:00,146.22
2011-03-30 20:00:00,74.56
2011-03-30 21:00:00,62.49
2011-03-30 22:00:00,41.03
2011-03-30 23:00:00,35.48
2011-03-31 00:00:00,11.35
2011-03-31 01:00:00,6.54
2011-03-31 02:00:00,6.77
2011-03-31 03:00:00,3.065
2011-03-31 04:00:00,3.3
2011-03-31 05:00:00,10.4
2011-03-31 06:00:00,37.54
2011-03-31 07:00:00,92.99
2011-03-31 08:00:00,266.99
2011-03-31 09:00:00,86.36
2011-03-31 10:00:00,71.27
2011-03-31 11:00:00,70.36
2011-03-31 12:00:00,67.86
2011-03-31 13:00:00,83.93
2011-03-31 14:00:00,80.35
2011-03-31 15:00:00,67.68
2011-03-31 16:00:00,96.32
2011-03-31 17:00:00,229.2
2011-03-31 18:00:00,226.88
2011-03-31 19:00:00,164.31
2011-03-31 20:00:00,76.09
2011-03-31 21:00:00,71.35
2011-03-31 22:00:00,43.58
2011-03-31 23:00:00,44.96
2011-04-20 00:00:00,43.05
2011-04-20 01:00:00,8.55
2011-04-20 02:00:00,7.45
2011-04-20 03:00:00,5.113333333333333
2011-04-20 04:00:00,4.84
2011-04-20 05:00:00,19.19
2011-04-20 06:00:00,80.51
2011-04-20 07:00:00,235.57
2011-04-20 08:00:00,464.93
2011-04-20 09:00:00,206.56
2011-04-20 10:00:00,125.53
2011-04-20 11:00:00,119.76
2011-04-20 12:00:00,200.93
2011-04-20 13:00:00,192.84
2011-04-20 14:00:00,171.81
2011-04-20 15:00:00,177.29
2011-04-20 16:00:00,293.11
2011-04-20 17:00:00,482.49
2011-04-20 18:00:00,539.67
2011-04-20 19:00:00,416.84
2011-04-20 20:00:00,311.06
2011-04-20 21:00:00,229.49
2011-04-20 22:00:00,152.57
2011-04-20 23:00:00,95.61
2011-04-21 00:00:00,39.03
2011-04-21 01:00:00,16.44
2011-04-21 02:00:00,12.94
2011-04-21 03:00:00,3.75
2011-04-21 04:00:00,3.92
2011-04-21 05:00:00,21.08
2011-04-21 06:00:00,49.28
2011-04-21 07:00:00,194.76
2011-04-21 08:00:00,285.89
2011-04-21 09:00:00,185.73
2011-04-21 10:00:00,152.56
2011-04-21 11:00:00,150.58
2011-04-21 12:00:00,162.18
2011-04-21 13:00:00,162.74
2011-04-21 14:00:00,134.88
2011-04-21 15:00:00,136.96
2011-04-21 16:00:00,204.51
2011-04-21 17:00:00,454.33
2011-04-21 18:00:00,421.82
2011-04-21 19:00:00,230.4
2011-04-21 20:00:00,190.61
2011-04-21 21:00:00,118.23
2011-04-21 22:00:00,100.68
2011-04-21 23:00:00,52.64
2011-04-22 00:00:00,36.81
2011-04-22 01:00:00,18.31
2011-04-22 02:00:00,11.13
2011-04-22 03:00:00,3.84
2011-04-22 04:00:00,4.12
2011-04-22 05:00:00,13.55
2011-04-22 06:00:00,61.79
2011-04-22 07:00:00,153.39
2011-04-22 08:00:00,262.77
2011-04-22 09:00:00,203.72
2011-04-22 10:00:00,125.07
2011-04-22 11:00:00,99.41
2011-04-22 12:00:00,105.41
2011-04-22 13:00:00,68.82
2011-04-22 14:00:00,48.82
2011-04-22 15:00:00,64.32
2011-04-22 16:00:00,93.89
2011-04-22 17:00:00,132.11
2011-04-22 18:00:00,103.73
2011-04-22 19:00:00,104.24
2011-04-22 20:00:00,82.17
2011-04-22 21:00:00,57.44
2011-04-22 22:00:00,53.56
2011-04-22 23:00:00,49.6
2011-04-23 00:00:00,45.49
2011-04-23 01:00:00,34.11
2011-04-23 02:00:00,27.2
2011-04-23 03:00:00,17.2
