datetime,count
2011-01-25 21:00:00,58.24
2011-01-25 22:00:00,33.84
2011-01-25 23:00:00,16.94
2011-01-26 00:00:00,10.28
2011-01-26 01:00:00,4.09
2011-01-26 02:00:00,3.65
2011-01-26 05:00:00,4.27
2011-01-26 06:00:00,28.51
2011-01-26 07:00:00,91.02
2011-01-26 08:00:00,164.37
2011-01-26 09:00:00,92.02
2011-01-26 10:00:00,35.11
2011-01-26 11:00:00,32.36
2011-01-26 12:00:00,34.63
2011-01-26 13:00:00,35.63
2011-01-26 14:00:00,34.61
2011-01-26 15:00:00,35.15
2011-01-26 16:00:00,40.73
2011-01-26 17:00:00,123.69
2011-01-27 16:00:00,77.58
2011-01-27 17:00:00,164.09
2011-01-27 18:00:00,151.35
2011-01-27 19:00:00,103.14
2011-01-27 20:00:00,78.79
2011-01-27 21:00:00,53.33
2011-01-27 22:00:00,41.61
2011-01-27 23:00:00,27.64
2011-01-28 00:00:00,15.97
2011-01-28 01:00:00,6.65
2011-01-28 02:00:00,3.64
2011-01-28 03:00:00,2.81
2011-01-28 05:00:00,7.95
2011-01-28 06:00:00,35.27
2011-01-28 07:00:00,59.16
2011-01-28 08:00:00,157.76
2011-01-28 09:00:00,88.915
2011-01-28 10:00:00,56.875
2011-01-28 11:00:00,54.775
2011-01-28 12:00:00,55.415
2011-01-28 13:00:00,53.775
2011-01-28 14:00:00,58.14
2011-01-28 15:00:00,63.62
2011-01-28 16:00:00,79.84
2011-01-28 17:00:00,152.45
2011-01-28 18:00:00,143.82
2011-01-28 19:00:00,107.34
2011-01-28 20:00:00,77.87
2011-01-28 21:00:00,48.04
2011-01-28 22:00:00,44.72
2011-01-28 23:00:00,35.64
2011-01-29 00:00:00,33.32
2011-01-29 01:00:00,29.99
2011-01-29 02:00:00,20.11
2011-01-29 03:00:00,9.91
2011-01-29 04:00:00,2.82
2011-01-29 06:00:00,2.93
2011-01-29 07:00:00,61.365
2011-01-29 08:00:00,73.605
2011-01-29 09:00:00,71.95333333333333
2011-01-29 10:00:00,54.82666666666666
2011-01-29 11:00:00,61.71
2011-01-29 12:00:00,76.41
2011-01-29 13:00:00,86.59
2011-01-29 14:00:00,79.9
2011-01-29 15:00:00,78.46
2011-01-29 16:00:00,96.36
2011-01-29 17:00:00,95.24
2011-01-29 18:00:00,70.07
2011-01-29 19:00:00,77.45
2011-01-29 20:00:00,58.58666666666666
2011-01-29 21:00:00,46.01
2011-01-29 22:00:00,30.29
2011-01-29 23:00:00,27.53
2011-01-30 00:00:00,33.4
2011-01-30 01:00:00,30.34
2011-01-30 02:00:00,24.6
2011-01-30 03:00:00,12.03
2011-01-30 04:00:00,4.55
2011-01-30 05:00:00,4.58
2011-01-30 07:00:00,10.45
2011-01-30 08:00:00,22.56
2011-01-30 09:00:00,39.915
2011-01-30 10:00:00,51.375
2011-01-30 11:00:00,60.74
2011-01-30 12:00:00,89.04
2011-01-30 13:00:00,62.66
2011-01-30 14:00:00,68.96
2011-01-30 15:00:00,77.2
2011-01-30 16:00:00,76.68
2011-01-30 17:00:00,80.32
2011-01-30 18:00:00,66.46
2011-01-30 19:00:00,63.06
2011-01-30 20:00:00,60.16
2011-01-30 21:00:00,38.72
2011-01-30 22:00:00,33.55
2011-01-30 23:00:00,28.18
2011-01-31 00:00:00,10.68
2011-01-31 01:00:00,3.7
2011-01-31 02:00:00,3.63
2011-01-31 03:00:00,2.14
2011-01-31 04:00:00,1.71
2011-01-31 05:00:00,2.68
2011-01-31 06:00:00,32.05
2011-01-31 07:00:00,89.46
2011-01-31 08:00:00,193.91
2011-01-31 09:00:00,98.05
2011-01-31 10:00:00,41.31
2011-01-31 11:00:00,40.68
2011-01-31 12:00:00,52.43
2011-01-31 13:00:00,55.32
2011-01-31 14:00:00,59.18
2011-01-31 15:00:00,55.79
2011-01-31 16:00:00,66.95
2011-01-31 17:00:00,154.91
2011-01-31 18:00:00,151.83
2011-01-31 19:00:00,117.13
2011-01-31 20:00:00,55.16
2011-01-31 21:00:00,37.6
2011-01-31 22:00:00,32.05
2011-01-31 23:00:00,18.53
2011-02-20 00:00:00,36.24
2011-02-20 01:00:00,29.58
2011-02-20 02:00:00,23.96
2011-02-20 03:00:00,9.61
2011-02-20 04:00:00,2.99
2011-02-20 06:00:00,2.52
2011-02-20 07:00:00,39.1
2011-02-20 08:00:00,48.72833333333334
2011-02-20 09:00:00,71.26
2011-02-20 10:00:00,93.3
2011-02-20 11:00:00,97.61
2011-02-20 12:00:00,111.52
2011-02-20 13:00:00,137.36
2011-02-20 14:00:00,136.02
2011-02-20 15:00:00,135.13
2011-02-20 16:00:00,127.71
2011-02-20 17:00:00,124.78
2011-02-20 18:00:00,114.61
2011-02-20 19:00:00,103.11
2011-02-20 20:00:00,68.31
2011-02-20 21:00:00,53.0
2011-02-20 22:00:00,43.37
2011-02-20 23:00:00,36.32
2011-02-21 00:00:00,17.17
2011-02-21 01:00:00,14.14
2011-02-21 02:00:00,13.34
2011-02-21 03:00:00,7.62
2011-02-21 04:00:00,4.61
2011-02-21 05:00:00,6.39
2011-02-21 06:00:00,13.61
2011-02-21 07:00:00,71.52
2011-02-21 08:00:00,87.39
2011-02-21 09:00:00,93.99
2011-02-21 10:00:00,100.36
2011-02-21 11:00:00,113.86
2011-02-21 12:00:00,111.54
2011-02-21 13:00:00,88.7
2011-02-21 14:00:00,100.38
2011-02-21 15:00:00,103.5
2011-02-21 16:00:00,90.31
2011-02-21 17:00:00,94.76
2011-02-21 18:00:00,93.55
2011-02-21 19:00:00,91.65
2011-02-21 20:00:00,57.93
2011-02-21 21:00:00,35.25
2011-02-21 22:00:00,26.32
2011-02-21 23:00:00,15.79
2011-02-22 06:00:00,31.9
2011-02-22 07:00:00,91.62
2011-02-22 08:00:00,200.72
2011-02-22 09:00:00,102.28
2011-02-22 10:00:00,46.52
2011-02-22 11:00:00,48.75
2011-02-22 12:00:00,63.46
2011-02-22 13:00:00,75.32
2011-02-22 14:00:00,72.04
2011-02-22 15:00:00,75.81
2011-02-22 16:00:00,73.35
2011-02-22 17:00:00,165.92
2011-02-22 18:00:00,166.14
2011-02-22 19:00:00,105.29
2011-02-22 20:00:00,73.28
2011-02-22 21:00:00,53.83
2011-02-22 22:00:00,31.54
2011-02-22 23:00:00,19.48
2011-02-23 00:00:00,11.85
2011-02-23 01:00:00,4.81
2011-02-23 02:00:00,2.2
2011-02-23 03:00:00,1.44
2011-02-23 05:00:00,6.16
2011-02-23 06:00:00,29.89
2011-02-23 07:00:00,82.15
2011-02-23 08:00:00,219.25
2011-02-23 09:00:00,123.51
2011-02-23 10:00:00,53.55
2011-02-23 11:00:00,65.85
2011-02-23 12:00:00,75.89
2011-02-23 13:00:00,76.5
2011-02-23 14:00:00,80.83
2011-02-23 15:00:00,83.46
2011-02-23 16:00:00,98.57
2011-02-23 17:00:00,232.28
2011-02-23 18:00:00,225.35
2011-02-23 19:00:00,141.08
2011-02-23 20:00:00,77.96
2011-02-23 21:00:00,62.37
2011-02-23 22:00:00,48.15
2011-02-23 23:00:00,26.93
2011-02-24 00:00:00,12.12
2011-02-24 01:00:00,5.12
2011-02-24 02:00:00,3.29
2011-02-24 03:00:00,1.8
2011-02-24 05:00:00,8.1
2011-02-24 06:00:00,36.02
2011-02-24 07:00:00,102.98
2011-02-24 08:00:00,237.15
2011-02-24 09:00:00,120.92
2011-02-24 10:00:00,63.09
2011-02-24 11:00:00,69.89
2011-02-24 12:00:00,92.36
2011-02-24 13:00:00,92.91
2011-02-24 14:00:00,94.3
2011-02-24 15:00:00,52.32
2011-02-24 16:00:00,65.39
2011-02-24 17:00:00,172.69
2011-02-24 18:00:00,177.45
2011-02-24 19:00:00,119.87
2011-02-24 20:00:00,83.12
2011-02-24 21:00:00,67.3
2011-02-24 22:00:00,41.11
2011-02-24 23:00:00,35.35
2011-02-25 00:00:00,23.75
2011-02-25 01:00:00,13.03
2011-02-25 02:00:00,9.73
2011-02-25 03:00:00,2.45
2011-02-25 05:00:00,11.76
2011-02-25 06:00:00,36.9
2011-02-25 07:00:00,81.035
2011-02-25 08:00:00,138.86
2011-02-25 09:00:00,90.14
2011-02-25 10:00:00,58.52
2011-02-25 11:00:00,136.03
2011-02-25 12:00:00,128.69
2011-02-25 13:00:00,131.59
2011-02-25 14:00:00,126.54
2011-02-25 15:00:00,158.17
2011-02-25 16:00:00,95.93
2011-02-25 17:00:00,168.54
2011-02-25 18:00:00,160.93
2011-02-25 19:00:00,117.17
2011-02-25 20:00:00,73.0
2011-02-25 21:00:00,55.44
2011-02-25 22:00:00,43.46
2011-02-25 23:00:00,36.83
2011-02-26 00:00:00,33.53
2011-02-26 01:00:00,26.04
2011-02-26 02:00:00,17.64
2011-02-26 03:00:00,9.51
2011-02-26 04:00:00,3.12
2011-02-26 05:00:00,2.92
2011-02-26 06:00:00,2.76
2011-02-26 07:00:00,55.58
2011-02-26 08:00:00,63.77
2011-02-26 09:00:00,86.99
2011-02-26 10:00:00,102.54
2011-02-26 11:00:00,117.07
2011-02-26 12:00:00,121.68
2011-02-26 13:00:00,134.17
2011-02-26 14:00:00,128.39
2011-02-26 15:00:00,138.66
2011-02-26 16:00:00,137.97
2011-02-26 17:00:00,133.67
2011-02-26 18:00:00,128.58
2011-02-26 19:00:00,91.8
2011-02-26 20:00:00,71.97
2011-02-26 21:00:00,56.97
2011-02-26 22:00:00,46.12
2011-02-26 23:00:00,45.66
2011-02-27 00:00:00,37.48
2011-02-27 01:00:00,33.85
2011-02-27 02:00:00,23.912
2011-02-27 03:00:00,13.77
2011-02-27 04:00:00,4.18
2011-02-27 06:00:00,4.15
2011-02-27 07:00:00,16.67
2011-02-27 08:00:00,24.8
2011-02-27 09:00:00,46.68
2011-02-27 10:00:00,69.24
2011-02-27 11:00:00,72.825
2011-02-27 12:00:00,84.95
2011-02-27 13:00:00,160.54
2011-02-27 14:00:00,186.25
2011-02-27 15:00:00,205.84
2011-02-27 16:00:00,218.72
2011-02-27 17:00:00,121.04
2011-02-27 18:00:00,105.02
2011-02-27 19:00:00,94.3
2011-02-27 20:00:00,79.55
2011-02-27 21:00:00,64.57
2011-02-27 22:00:00,44.51
2011-02-27 23:00:00,39.77
2011-02-28 00:00:00,15.77
2011-02-28 01:00:00,5.86
2011-02-28 03:00:00,1.85
2011-02-28 05:00:00,12.99
2011-02-28 06:00:00,46.59
2011-02-28 07:00:00,115.88
2011-02-28 08:00:00,231.98
2011-02-28 09:00:00,149.98
2011-02-28 10:00:00,100.31
2011-02-28 11:00:00,134.31
2011-02-28 12:00:00,132.07
2011-02-28 13:00:00,85.71
2011-02-28 14:00:00,69.19
2011-02-28 15:00:00,79.54
2011-02-28 16:00:00,101.79
2011-02-28 17:00:00,172.69
2011-02-28 18:00:00,181.91
2011-02-28 19:00:00,121.58
2011-02-28 20:00:00,103.78
2011-02-28 21:00:00,86.26
2011-02-28 22:00:00,38.85
2011-02-28 23:00:00,24.3
2011-03-20 00:00:00,43.05
2011-03-20 01:00:00,39.73
2011-03-20 02:00:00,28.9
2011-03-20 03:00:00,10.72
2011-03-20 04:00:00,1.64
2011-03-20 05:00:00,1.58
2011-03-20 06:00:00,1.54
2011-03-20 07:00:00,16.17
2011-03-20 08:00:00,32.015
2011-03-20 09:00:00,62.53
2011-03-20 10:00:00,114.18
2011-03-20 11:00:00,135.87
2011-03-20 12:00:00,151.53
2011-03-20 13:00:00,151.04
2011-03-20 14:00:00,150.24
2011-03-20 15:00:00,145.82
2011-03-20 16:00:00,145.23
2011-03-20 17:00:00,142.66
2011-03-20 18:00:00,145.16
2011-03-20 19:00:00,110.1
2011-03-20 20:00:00,80.17
2011-03-20 21:00:00,57.76
2011-03-20 22:00:00,43.29
2011-03-20 23:00:00,35.2
2011-03-21 00:00:00,14.49
2011-03-21 01:00:00,14.98
2011-03-21 02:00:00,5.12
2011-03-21 03:00:00,2.44
2011-03-21 05:00:00,8.92
2011-03-21 06:00:00,37.17
2011-03-21 07:00:00,83.64
2011-03-21 08:00:00,227.84
2011-03-21 09:00:00,122.04
2011-03-21 10:00:00,68.33
2011-03-21 11:00:00,114.94
2011-03-21 12:00:00,106.61
2011-03-21 13:00:00,118.75
2011-03-21 14:00:00,126.69
2011-03-21 15:00:00,168.52
2011-03-21 16:00:00,196.9
2011-03-21 17:00:00,412.21
2011-03-21 18:00:00,355.65
2011-03-21 19:00:00,300.98
2011-03-21 20:00:00,271.03
2011-03-21 21:00:00,106.26
2011-03-21 22:00:00,103.54
2011-03-21 23:00:00,57.31
2011-03-22 00:00:00,72.87
2011-03-22 01:00:00,12.25
2011-03-22 02:00:00,9.2
2011-03-22 03:00:00,7.35
2011-03-22 04:00:00,4.35
2011-03-22 05:00:00,18.95
2011-03-22 06:00:00,61.74
2011-03-22 07:00:00,157.74
2011-03-22 08:00:00,267.44
2011-03-22 09:00:00,126.98
2011-03-22 10:00:00,112.03
2011-03-22 11:00:00,128.3
2011-03-22 12:00:00,125.72
2011-03-22 13:00:00,120.94
2011-03-22 14:00:00,123.0
2011-03-22 15:00:00,124.86
2011-03-22 16:00:00,205.24
2011-03-22 17:00:00,325.02
2011-03-22 18:00:00,322.21
2011-03-22 19:00:00,219.51
2011-03-22 20:00:00,175.32
2011-03-22 21:00:00,106.49
2011-03-22 22:00:00,72.62
2011-03-22 23:00:00,45.82
2011-03-23 00:00:00,20.37
2011-03-23 01:00:00,13.53
2011-03-23 02:00:00,5.26
2011-03-23 03:00:00,2.57
2011-03-23 05:00:00,9.51
2011-03-23 06:00:00,54.63
2011-03-23 07:00:00,101.93
2011-03-23 08:00:00,265.12
2011-03-23 09:00:00,130.9
2011-03-23 10:00:00,51.72
2011-03-23 11:00:00,54.95
2011-03-23 12:00:00,62.21
2011-03-23 13:00:00,54.01
2011-03-23 14:00:00,81.5
2011-03-23 15:00:00,87.59
2011-03-23 16:00:00,146.91
2011-03-23 17:00:00,245.85
2011-03-23 18:00:00,165.72
2011-03-23 19:00:00,142.33
2011-03-23 20:00:00,82.53
2011-03-23 21:00:00,53.65
2011-03-23 22:00:00,53.09
2011-03-23 23:00:00,34.8
2011-03-24 00:00:00,16.86
2011-03-24 01:00:00,5.27
2011-03-24 02:00:00,4.53
2011-03-24 03:00:00,2.29
2011-03-24 04:00:00,2.28
2011-03-24 05:00:00,9.35
2011-03-24 06:00:00,48.76
2011-03-24 07:00:00,89.54
2011-03-24 08:00:00,156.36
2011-03-24 09:00:00,116.32
2011-03-24 10:00:00,39.71
2011-03-24 11:00:00,55.3
2011-03-24 12:00:00,73.71
2011-03-24 13:00:00,83.19
2011-03-24 14:00:00,82.19
2011-03-24 15:00:00,81.3
2011-03-24 16:00:00,94.66
2011-03-24 17:00:00,170.37
2011-03-24 18:00:00,159.84
2011-03-24 19:00:00,127.65
2011-03-24 20:00:00,85.46
2011-03-24 21:00:00,63.44
2011-03-24 22:00:00,56.93
2011-03-24 23:00:00,39.96
2011-03-25 00:00:00,19.4
2011-03-25 01:00:00,15.6
2011-03-25 02:00:00,3.03
2011-03-25 03:00:00,2.78
2011-03-25 04:00:00,1.36
2011-03-25 05:00:00,8.83
2011-03-25 06:00:00,47.96
2011-03-25 07:00:00,104.85
2011-03-25 08:00:00,223.09
2011-03-25 09:00:00,126.98
2011-03-25 10:00:00,75.2
2011-03-25 11:00:00,80.83
2011-03-25 12:00:00,92.75
2011-03-25 13:00:00,95.38
2011-03-25 14:00:00,99.0
2011-03-25 15:00:00,97.89
2011-03-25 16:00:00,109.08
2011-03-25 17:00:00,175.0
2011-03-25 18:00:00,179.72
2011-03-25 19:00:00,137.73
2011-03-25 20:00:00,90.05
2011-03-25 21:00:00,65.08
2011-03-25 22:00:00,48.44
2011-03-25 23:00:00,34.95
2011-03-26 00:00:00,34.85
2011-03-26 01:00:00,29.71
2011-03-26 02:00:00,22.13
2011-03-26 03:00:00,9.33
2011-03-26 04:00:00,5.7
2011-03-26 05:00:00,5.08
2011-03-26 06:00:00,10.75
2011-03-26 07:00:00,75.19
2011-03-26 08:00:00,89.985
2011-03-26 09:00:00,85.77
2011-03-26 10:00:00,103.98
2011-03-26 11:00:00,106.54
2011-03-26 12:00:00,125.47
2011-03-26 13:00:00,131.53
2011-03-26 14:00:00,146.72
2011-03-26 15:00:00,150.87
2011-03-26 16:00:00,150.05
2011-03-26 17:00:00,132.03
2011-03-26 18:00:00,124.51
2011-03-26 19:00:00,109.04
2011-03-26 20:00:00,68.12
2011-03-26 21:00:00,54.53
2011-03-26 22:00:00,47.43
2011-03-26 23:00:00,37.49
2011-03-27 00:00:00,39.681999999999995
2011-03-27 01:00:00,35.931999999999995
2011-03-27 02:00:00,26.85
2011-03-27 03:00:00,10.7
2011-03-27 04:00:00,5.78
2011-03-27 06:00:00,9.33
2011-03-27 07:00:00,31.38
2011-03-27 08:00:00,44.4
2011-03-27 09:00:00,72.185
2011-03-27 10:00:00,103.03
2011-03-27 11:00:00,108.53
2011-03-27 12:00:00,118.07
2011-03-27 13:00:00,137.17
2011-03-27 14:00:00,146.72
2011-03-27 15:00:00,131.67
2011-03-27 16:00:00,163.17
2011-03-27 17:00:00,128.18
2011-03-27 18:00:00,119.2
2011-03-27 19:00:00,108.5
2011-03-27 20:00:00,64.5
2011-03-27 21:00:00,47.09
2011-03-27 22:00:00,40.87
2011-03-27 23:00:00,32.71
2011-03-28 00:00:00,11.01
2011-03-28 01:00:00,5.57
2011-03-28 02:00:00,3.63
2011-03-28 03:00:00,2.38
2011-03-28 05:00:00,6.08
2011-03-28 06:00:00,38.79
2011-03-28 07:00:00,95.9
2011-03-28 08:00:00,215.07
2011-03-28 09:00:00,106.62
2011-03-28 10:00:00,64.97
2011-03-28 11:00:00,64.94
2011-03-28 12:00:00,78.43
2011-03-28 13:00:00,80.62
2011-03-28 14:00:00,85.26
2011-03-28 15:00:00,88.8
2011-03-28 16:00:00,108.84
2011-03-28 17:00:00,232.16
2011-03-28 18:00:00,218.13
2011-03-28 19:00:00,140.98
2011-03-28 20:00:00,91.38
2011-03-28 21:00:00,72.54
2011-03-28 22:00:00,49.24
2011-03-28 23:00:00,28.19
2011-03-29 00:00:00,13.07
2011-03-29 01:00:00,4.88
2011-03-29 02:00:00,4.24
2011-03-29 03:00:00,2.19
2011-03-29 04:00:00,1.77
2011-03-29 05:00:00,5.16
2011-03-29 06:00:00,39.99
2011-03-29 07:00:00,102.7
2011-03-29 08:00:00,227.12
2011-03-29 09:00:00,123.94
2011-03-29 10:00:00,66.86
2011-03-29 11:00:00,71.79
2011-03-29 12:00:00,85.8
2011-03-29 13:00:00,83.88
2011-03-29 14:00:00,87.36
2011-03-29 15:00:00,94.78
2011-03-29 16:00:00,125.13
2011-03-29 17:00:00,251.19
2011-03-29 18:00:00,246.58
2011-03-29 19:00:00,153.48
2011-03-29 20:00:00,112.12
2011-03-29 21:00:00,78.92
2011-03-29 22:00:00,62.0
2011-03-29 23:00:00,37.68
2011-03-30 00:00:00,14.71
2011-03-30 01:00:00,7.6
2011-03-30 02:00:00,3.97
2011-03-30 03:00:00,3.73
2011-03-30 04:00:00,3.45
2011-03-30 05:00:00,8.71
2011-03-30 06:00:00,48.79
2011-03-30 07:00:00,120.34
2011-03-30 08:00:00,286.75
2011-03-30 09:00:00,129.73
2011-03-30 10:00:00,78.44
2011-03-30 11:00:00,79.25
2011-03-30 12:00:00,87.09
2011-03-30 13:00:00,95.73
2011-03-30 14:00:00,86.29
2011-03-30 15:00:00,46.23
2011-03-30 16:00:00,55.58
2011-03-30 17:00:00,142.96
2011-03-30 18:00:00,127.27
2011-03-30 19:00:00,112.7
2011-03-30 20:00:00,61.74
2011-03-30 21:00:00,55.83
2011-03-30 22:00:00,40.61
2011-03-30 23:00:00,32.15
2011-03-31 00:00:00,8.95
2011-03-31 01:00:00,4.48
2011-03-31 02:00:00,4.93
2011-03-31 03:00:00,2.89
2011-03-31 04:00:00,2.94
2011-03-31 05:00:00,7.76
2011-03-31 06:00:00,37.69
2011-03-31 07:00:00,89.8
2011-03-31 08:00:00,228.38
2011-03-31 09:00:00,98.19
2011-03-31 10:00:00,42.47
2011-03-31 11:00:00,43.62
2011-03-31 12:00:00,44.5
2011-03-31 13:00:00,51.89
2011-03-31 14:00:00,52.1
2011-03-31 15:00:00,42.26
2011-03-31 16:00:00,83.02
2011-03-31 17:00:00,153.98
2011-03-31 18:00:00,156.07
2011-03-31 19:00:00,123.17
2011-03-31 20:00:00,69.32
2011-03-31 21:00:00,59.45
2011-03-31 22:00:00,44.95
2011-03-31 23:00:00,42.73
2011-04-20 00:00:00,50.18
2011-04-20 01:00:00,11.94
2011-04-20 02:00:00,5.05
2011-04-20 03:00:00,4.78
2011-04-20 04:00:00,3.7
2011-04-20 05:00:00,19.31
2011-04-20 06:00:00,84.31
2011-04-20 07:00:00,238.1
2011-04-20 08:00:00,462.91
2011-04-20 09:00:00,215.51
2011-04-20 10:00:00,124.39
2011-04-20 11:00:00,130.96
2011-04-20 12:00:00,197.61
2011-04-20 13:00:00,193.08
2011-04-20 14:00:00,186.66
2011-04-20 15:00:00,170.31
2011-04-20 16:00:00,295.97
2011-04-20 17:00:00,494.4
2011-04-20 18:00:00,512.76
2011-04-20 19:00:00,401.26
2011-04-20 20:00:00,305.54
2011-04-20 21:00:00,226.7
2011-04-20 22:00:00,153.0
2011-04-20 23:00:00,89.77
2011-04-21 00:00:00,39.72
2011-04-21 01:00:00,16.68
2011-04-21 02:00:00,12.12
2011-04-21 03:00:00,10.36
2011-04-21 04:00:00,6.12
2011-04-21 05:00:00,20.33
2011-04-21 06:00:00,57.75
2011-04-21 07:00:00,206.62
2011-04-21 08:00:00,253.27
2011-04-21 09:00:00,213.21
2011-04-21 10:00:00,149.58
2011-04-21 11:00:00,141.33
2011-04-21 12:00:00,141.65
2011-04-21 13:00:00,147.64
2011-04-21 14:00:00,146.49
2011-04-21 15:00:00,156.67
2011-04-21 16:00:00,188.11
2011-04-21 17:00:00,349.7
2011-04-21 18:00:00,349.41
2011-04-21 19:00:00,240.02
2011-04-21 20:00:00,191.08
2011-04-21 21:00:00,129.2
2011-04-21 22:00:00,109.58
2011-04-21 23:00:00,52.65
2011-04-22 00:00:00,31.03
2011-04-22 01:00:00,17.89
2011-04-22 02:00:00,11.07
2011-04-22 03:00:00,5.91
2011-04-22 04:00:00,4.72
2011-04-22 05:00:00,9.29
2011-04-22 06:00:00,57.19
2011-04-22 07:00:00,110.21
2011-04-22 08:00:00,277.78
2011-04-22 09:00:00,102.99
2011-04-22 10:00:00,93.58
2011-04-22 11:00:00,57.2
2011-04-22 12:00:00,62.38
2011-04-22 13:00:00,51.13
2011-04-22 14:00:00,31.56
2011-04-22 15:00:00,54.35
2011-04-22 16:00:00,76.47
2011-04-22 17:00:00,127.85
2011-04-22 18:00:00,90.64
2011-04-22 19:00:00,95.34
2011-04-22 20:00:00,63.57
2011-04-22 21:00:00,53.06
2011-04-22 22:00:00,51.26
2011-04-22 23:00:00,45.54
2011-04-23 00:00:00,37.73
2011-04-23 01:00:00,30.63
2011-04-23 02:00:00,30.87
2011-04-23 03:00:00,14.59
2011-04-23 04:00:00,7.17
